180 74 19 20 488 4	3 5 6 67 4
25 18 120 318 4	2108 4
5 40 595 5 27 45 4	5 20 187 5 11 189 4
14 571 9 2299 4	14 775 7 1797 4
31 11 965 10	964 7 21 10
24 63 13 669 2064 7 23 4	5 54 2974 1473 4
688 8 55 858 4	845 8 43 240 4
5 98 3 41 65 600 4	1794 3 5 325 6 1271 4
14 11 735 889 139 91 4	1269 11 117 806 283 4
31 11 17 8 51 7 48 10	8 32 27 21 10
3 11 2135 60 4	3 2040 3325 4
5 98 849 16 100 4	5 39 87 779 4
525 11 99 71 3429 4	876 12 122 3248 2611 6 4
5 15 13 204 114 3 941 11 112 1090 4	5 18 319 69 3 3 1937 1097 3674 3675 4
8 110 126 90 62 745 41 8 16 828 17 1266 4	3 226 8 169 275 31 973 4
370 30 20 1694 4	405 12 5 6 1481 4
8 66 48 24 4	8 105 27 25 4
12 63 13 79 60 132 103 4	9 55 436 262 28 35 79 4
5 669 7 22 9 1770 4	5 467 969 7 4
46 12 374 221 137 10	9 64 118 29 7 15 10
30 8 265 8 22 13 2854 146 10	8 295 8 37 19 309 3 15 10
749 410 550 26 6 586 1082 4	1601 128 17 1191 7 4
5 72 392 2722 26 121 5 78 13 254 20 94 4	2542 183 28 3 7 168 161 1305 179 416 5 6 114 4
5 22 13 234 25 442 284 4	5 1172 1759 115 332 4
30 8 1026 91 10	1251 11 744 7 15 10
5 227 12 64 2190 6 314 4	688 9 19 259 545 299 47 33 7 4
5 36 738 4	5 30 895 4
455 11 6 1186 68 261 129 3146 41 581 4	394 12 507 520 1847 2005 6 2718 4
892 26 12 3 34 1605 4	9 1141 2726 7 77 6 977 4
17 11 259 863 379 4	96 2256 211 7 4
5 55 333 170 398 8 152 236 4	1676 84 65 8 747 776 427 6 4
57 79 4	2402 99 4
268 43 80 21 47 79 141 4	1909 13 21 56 163 4
31 88 8 232 16 235 10	8 11 194 23 7 21 10
14 11 3 4	14 3 7 4
5 2681 369 340 4	5 18 30 3108 4
5 76 14 11 165 970 4	5 138 14 3 143 4
29 51 14 4	16 101 14 4
54 508 7 2349 9 1134 4	29 225 1810 883 1910 4
293 3 34 2418 4	191 38 28 3107 9 6 2173 4
6 721 2087 2184 6 3648 4	433 237 3 7 4
25 938 428 9 149 19 591 4	115 1115 53 24 3 4
80 27 24 993 2532 10	2832 425 12 21 56 1810 6 10
3 3 15 39 22 9 1593 3306 4	3 953 42 3516 6 2140 4
214 3 30 99 16 228 4	155 1384 3 11 135 1237 1410 6 4
21 99 3 3 28 6 242 4	13 3 3 7 25 294 39 4
70 914 375 454 28 43 309 4	63 122 1006 362 83 7 604 4
54 88 426 796 4	29 232 28 1319 7 4
8 178 53 310 4	8 699 80 595 4
15 8 167 624 10	8 911 419 15 36
5 299 12 55 233 28 23 4	5 111 418 124 5 4
52 1832 122	3 364 78
16 828 17 1266 26 5 226 13 44 4	3430 226 17 5 47 18 22 4
14 3068 34 560 1494 4	14 961 7 9 6 1393 1596 4
45 30 104 621 16 6 2606 4	3 19 140 243 4
5 55 75 16 4	84 1611 4
8 47 183 75 1269 7 32 136 89 4	8 227 47 43 2385 8 6 190 126 4
24 697 46 9 3496 19 3 4	719 679 19 1951 3 4
24 441 11 67 2751 97 9 3 4	34 490 3737 3 170 4
21 27 645 3 4	13 196 143 3 4
5 42 204 8 7 104 3066 4	11 3697 1783 46 5 53 397 8 4
52 37 14 217 70 186 3 34 159 10	14 12 100 2307 63 412 9 6 579 6 173 10
14 11 9 869 322 4	14 12 51 3 4
5 51 8 7 423 20 348 4	5 32 40 8 118 118 5 6 273 4
14 164 70 21 81 13 15 25 4	2550 3127 13 88 23 556 67 4
15 8 76 14 27 1026 10	8 138 14 744 7 15 10
31 15 8 76 14 18 3044 1258 11 10	8 138 14 6 3 12 149 10
12 238 921 4	9 30 271 4
5 42 15 17 308 43 108 4	42 13 6 497 5 92 53 23 4
80 37 8 2620 71 402 89 10	8 21 56 3 695 36
14 11 1017 97 34 154 4	3201 9 6 228 244 4
12 63 13 48 6 1031 561 139 50 240 4	9 3 3 4
5 110 36 9 720 19 200 26 57 4	541 5 424 322 4
12 156 49 9 94 4	738 7 9 277 114 4
20 275 11 289 41 9 1488 4	5 347 117 304 2653 4
7 208 308 777 11 915 4	37 529 921 248 12 18 74 6 4
84 29 15 13 505 26 29 55 38 177 4	107 18 755 47 297 7 1612 4
5 110 120 36 7 44 7 235 41 8 4	5 120 60 8 22 194 4
125 27 20 3 726 4	82 12 5 2927 302 566 4
21 27 2960 62 745 4	13 3389 145 639 973 4
6 364 46 67 154 4	25 300 42 228 4
52 134 11 24 10	3 1119 10
1534 19 370 143 541 682 6 593 4	232 261 28 37 500 373 4
8 77 107 708 1069 7 75 9 65 2640 84 8 15 13 147 100 4	113 8 94 24 87 17 8 47 20 372 350 26 33 6 2384 4
25 18 39 14 18 1211 4	61 55 14 6 221 4
52 107 11 6 230 2867 10	517 3 149 75 10
5 55 75 104 712 4	84 22 293 140 1897 4
21 160 6 799 16 43 3015 4	13 31 487 323 13 6 2338 154 4
5 98 849 16 342 4	5 39 3 994 4
160 104 200 186 6 2144 4	11 1708 3 322 4
5 110 36 7 558 32 411 1633 4	5 32 3 262 1002 8 6 363 4
24 3 11 117 544 28 23 4	318 3210 3 1914 7 4
37 8 312 447 125 10	8 82 1836 7 15 10
2969 58 46 92 206 4	3 6 86 334 399 4
87 47 6 230 922 95 61 10	820 43 11 3 16 10
2013 11 1905 3 35 6 189 4	3514 3 945 362 4
123 159 956 19 3 16 1914 4	11 1689 19 279 91 3678 1724 4
70 163 25 21 1176 23 26 121 5 37 13 231 43 4	63 24 13 212 5 17 395 5 495 18 148 13 2303 270 4
5 109 51 8 7 79 4	5 233 101 8 35 4
24 11 39 481 4	25 18 308 4
12 46 59 2511 19 285 4	9 19 3 6 114 4
6 492 11 921 33 6 2346 4	387 117 1838 46 271 4
25 133 11 266 4	1853 160 386 4
14 47 79 141 71 235 152 898 4	14 43 11 3278 68 194 163 4
9 2906 46 134 1358 50 9 493 3869 4	1942 19 3 44 1297 3728 4
5 15 13 36 910 4	5 18 30 49 1451 4
5 260 6 136 1656 53 362 4	5 265 538 190 822 80 257 4
24 11 381 4	34 12 5 6 4
9 1043 19 376 525 26 57 4	2402 3 4
5 2419 451 6 347 4	3 11 317 1376 4
20 511 88 3 117 107 7 3904 6 3 4	5 6 3 59 184 1471 17 1047 3 7 4
5 400 75 61 35 3 4	5 432 11 1729 327 4
21 3 6 662 71 123 1093 4	13 3 7 3 1506 4
54 1222 1865 903 4	29 2227 153 3 503 4
87 30 32 337 10	132 6 98 11 139 10
22 8 286 506 3 3 10	8 542 2035 3 3 15 10
12 1229 71 474 125 4	9 82 3 163 4
6 368 25 2241 603 393 11 6 3387 4	3 356 6 697 12 3 4
150 265 8 75 1334 19 761 4	3 452 1099 153 471 4
144 5 131 135 10	5 52 1450 21 15 10
6 143 3411 3 53 192 4	3 119 7 3079 3 4
83 18 831 33 6 1886 4	16 431 2106 46 99 4
12 211 7 208 60 4	9 197 112 11 284 4
12 27 39 1624 19 6 1299 4	9 37 2783 3 77 19 344 4
8 77 145 258 7 48 126 4	8 870 871 170 7 17 105 397 144 103 4
14 50 70 138 7 6 245 1071 16 612 4	14 44 63 22 7 1469 169 6 3463 4
5 76 17 27 240 4	5 138 57 221 7 4
45 30 123 860 129 16 1063 4	11 828 19 279 718 6 38 4
67 85 47 2308 8 60 4	79 3 1003 8 4
12 11 1498 16 184 4	9 24 177 24 59 20 872 4
15 31 8 76 11 139 4	23 8 138 555 6 67 4
14 1668 70 18 2860 4	14 2032 7 63 6 2606 4
21 174 23 87 5 27 82 4	13 2223 5 41 22 139 4
29 165 15 13 48 114 4	16 1121 18 27 69 21 4
6 855 453 11 671 359 9 236 4	3 1231 1861 1000 230 4
80 30 8 782 10	8 21 56 178 10
5 40 9 1660 19 6 274 818 4	5 12 210 814 6 2254 4
21 1710 41 6 105 4	13 375 50 4
14 2715 35 6 1098 33 6 829 4	3 7 1278 46 6 553 1648 4
5 22 13 264 253 24 94 284 4	5 3 256 330 4
8 178 53 65 4	8 699 20 33 4
5 22 9 3 16 20 3312 4	5 6 1255 3 1651 3 4
57 792 6 407 7 6 210 4	48 31 317 237 3 4
17 18 1466 137 26 11 13 17 10	64 3 2646 17 55 15 10
24 94 11 28 541 701 1251 455 11 39 327 4	330 12 3 55 928 6 261 6 4
12 18 16 9 344 2363 4	9 1617 472 4
80 63 17 563 10	21 56 104 10
105 1061 84 8 249 7 858 4	113 8 264 41 240 17 638 1264 245 153 50 4
29 15 13 22 58 4	16 37 86 4
5 15 13 36 17 4	5 18 30 4
5 78 13 312 590 4	5 88 220 506 4
5 37 13 773 7 276 141 71 14 112 183 4	5 37 929 213 247 47 568 14 6 2200 4
21 927 74 33 9 623 106 236 4	13 46 3 255 7 4
5 36 221 4	5 30 29 4
5 98 16 557 137 4	5 64 11 491 4
21 193 20 1725 2201 4	13 31 5 6 898 3 7 4
87 15 5 22 7 416 1681 10	180 11 3 172 10
6 189 3 679 4	1346 3 3 2097 1833 7 4
6 182 2551 6 179 248 4	34 217 133 2350 7 25 298 193 4
83 18 150 104 115 4	16 23 103 127 4
104 157 25 1184 27 36 9 2449 3 4	131 24 991 1411 3 6 3 4
6 329 27 39 191 223 26 17 27 1089 3 4	235 422 426 422 1437 4
47 8 90 9 3055 905 10	8 3 2807 1842 15 36
17 11 9 53 1038 3 4	95 26 80 1124 6 332 4
6 395 1917 7 22 135 7 15 41 6 1013 477 4	534 459 44 3 2577 1283 4
29 537 124 2971 2206 4	16 913 40 1255 1524 3 4
5 110 36 7 44 7 6 3 4	5 32 22 3 4
5 15 39 36 447 26 112 5 1634 312 302 28 353 4	5 18 30 546 17 382 5 466 3321 46 28 220 241 4
5 113 32 487 4	5 71 8 6 489 4
21 3 6 347 41 43 3 4	13 122 3 976 7 317 4
12 63 13 231 16 1445 4	9 18 3 4
5 250 7 388 8 28 31 8 37 137 4	5 32 69 8 64 316 23 6 67 438 8 4
6 2381 2374 49 7 1827 4	2768 3495 9 1337 4
29 1169 719 4 890 106 551 4	360 550 16 709 7 677 4
17 11 3084 3070 103 68 103 4	3 1031 151 7 4
31 1032 383 45 10	189 3247 125 7 21 67 10
5 1452 6 3 7 20 182 4	5 31 1770 6 98 65 5 6 133 49 4
5 710 7 49 33 6 586 125 151 4	5 200 60 9 3 7 4
255 6 1043 4	31 1465 326 4
12 156 95 6 3 7 563 4	738 7 16 3 40 16 104 4
14 99 9 1289 4	14 3 7 621 4
8 47 1357 121 8 47 140 48 31 17 11 7 208 4	8 1233 17 395 1305 18 27 164 1233 4
5 110 38 1468 26 121 5 73 13 1010 439 4	84 18 187 17 161 5 94 1499 4
29 66 269 643 514 246 4	16 750 107 3 7 4
42 8 520 23 2126 670 10	8 53 732 5 3304 660 10
75 33 6 771 4	3 4
83 18 3431 24 119 561 8 50 23 4	3 8 44 5 3 7 99 4
21 1236 19 251 16 3051 19 119 4	13 39 102 67 28 122 75 6 3 35 54 4
5 227 12 73 333 115 216 4	5 111 9 3 3 4
3290 6 1004 7 23 4	31 1232 3050 5 4
20 275 11 3 162 145 50 9 674 415 4	5 347 3 302 17 12 51 1934 4
24 11 6 53 94 8 250 4	95 8 80 101 6 114 4
14 46 135 459 7 157 4	14 617 32 24 6 67 4
34 154 195 7 922 49 61 4	9 6 228 35 693 9 7 4
5 15 13 315 204 31 12 466 4	5 18 184 313 9 24 21 4
5 40 595 5 81 108 4	681 565 652 1898 7 4
5 212 14 480 62 2637 41 70 4	1877 14 60 63 2317 4
15 8 36 289 2467 10	8 30 119 2220 15 10
84 21 64 256 8 26 21 73 38 219 91 4	113 13 44 8 239 7 17 13 93 43 20 575 4
21 156 95 104 1124 901 4	609 7 16 140 627 6 1978 4
14 11 36 20 201 4	3 5 6 228 181 4
12 1390 309 35 9 2841 4	9 11 3 1732 49 572 4
25 11 9 659 4	61 12 643 481 4
12 27 2178 158 34 822 4	9 305 9 887 6 192 58 3 4
20 913 47 181 24 4	5 6 387 43 212 46 25 4
5 1507 8 39 7 79 60 4	5 956 3 35 79 4
6 145 142 682 199 24 169 4	461 234 64 171 594 7 4
84 5 110 951 6 350 26 5 110 22 164 8 4	113 5 27 377 17 5 47 70 8 7 4
114 66 5 319 31 8 76 10	69 21 5 66 3 8 100 32 10
1695 11 386 3624 97 200 4	3457 3 3520 103 4
15 32 245 4	763 311 69 4
70 174 43 354 7 1852 406 4	63 570 13 6 303 3 2062 4
21 27 1759 19 1238 9 589 4	13 58 2329 24 7 798 4
5 47 268 49 118 4	81 84 306 9 6 4
733 554 84 8 15 13 51 7 956 288 4	113 8 32 3 127 47 1744 4
5 292 39 7 76 69 17 4	906 143 18 22 32 7 4
8 77 6 191 85 5 42 632 4	8 12 5 592 53 725 6 38 4
269 3 4	175 107 1105 145 7 4
17 18 117 266 4	57 1211 7 4
62 145 142 27 2762 16 6 3 19 6 602 4	26 610 11 3 471 4
5 40 3 62 3 3 4	5 117 3 26 3 3233 4
616 100 11 325 4	24 87 20 372 4
14 995 4	14 361 7 4
21 18 92 396 59 103 134 4	13 96 50 7 543 4
8 77 62 1541 4	8 51 797 3 78
9 3 42 3 9 322 18 1023 4	3 3 38 6 501 4
5 48 114 8 77 219 4	5 27 8 164 187 4
15 56 5 157 4	1209 5 24 6 23 4
31 22 8 79 60 28 10	132 35 284 3407 10
104 129 30 325 7 57 4	465 38 20 372 3 4
45 30 9 345 621 33 6 602 26 30 13 45 10	2326 465 243 17 55 15 10
20 2389 11 3 4	5 6 2127 12 3 6 4
5 40 2663 4	5 2408 7 4
5 15 13 48 31 5 66 38 232 139 91 4	5 18 27 17 5 93 66 23 21 4
12 216 1580 34 111 18 102 4	9 307 499 9 6 110 1045 4
5 72 578 100 28 375 162 4	5 334 3 7 1584 6 458 4
54 30 3 168 6 829 4	29 117 3 3 1278 4
5 615 52 123 3 208 16 235 4	5 11 32 19 149 1631 112 11 194 4
5 174 49 3 4	5 1637 3 7 9 4
52 42 5 75 7 6 252 10	5 602 1247 45 172 349 10
17 27 112 165 25 8 73 22 234 9 3 1707 4	3 3 451 11 1372 6 501 8 28 43 85 350 4
124 263 264 6 1738 16 1015 317 4	16 6 106 246 7 403 17 59 7 3 4
24 612 11 315 860 71 31 17 27 225 162 316 4	3 60 716 207 6 57 2735 386 4
57 3249 17 36 9 769 671 4	48 31 57 3 59 166 26 2845 2846 4
5 22 67 101 7 1108 7 4	3 3 4
83 18 714 61 24 207 4	31 73 2707 142 4
14 888 9 416 19 2573 4	14 71 3 3504 4
5 36 1115 41 14 4	5 30 60 14 1146 4
5 212 49 158 225 162 4	716 752 128 5 224 7 9 4
12 1992 23 28 62 3 4	3 305 69 5 12 26 3 4
3 11 9 1463 4	3 12 1230 1123 4
5 55 3 17 7 8 4	84 65 8 1503 6 4
29 422 3613 28 353 4	16 466 49 7 1366 4
21 3110 43 3 58 696 3 4	13 1197 2902 86 3 1505 4
12 99 3142 1320 16 100 4	9 6 87 19 7 3 6 868 4
5 78 13 423 8 4	3 416 8 4
9 543 825 95 297 8 88 921 4	8 271 6 56 17 26 406 1741 150 16 4
24 11 325 4	34 20 372 4
15 13 167 16 6 534 4	175 11 533 789 304 4
8 148 190 605 28 9 345 330 4	8 105 633 886 4
5 27 53 741 4	5 20 578 4
25 78 13 38 70 4 21 18 16 6 513 91 4	61 18 74 12 63 17 13 93 11 434 4
14 18 86 194 7 1916 4	14 42 21 773 2544 4
5 212 49 2951 6 646 4	5 266 9 1076 7 1274 4
21 392 199 4	13 3 7 2443 4
42 8 128 23 31 24 11 10	8 53 70 5 34 12 21 15 10
21 349 7 151 89 4	13 46 3 4
45 11 9 1587 16 32 3 4	8 6 965 46 19 51 1884 4
5 15 39 632 49 116 445 4	5 714 18 148 9 7 4
15 29 22 590 16 6 3 10	16 3460 154 19 506 15 10
15 8 36 805 913 10	8 30 842 6 3 10
8 47 38 300 28 17 104 103 4	19 262 2323 40 8 761 6 4
25 18 9 344 103 28 23 4	1161 5 2995 4
21 46 62 949 28 1937 4	13 19 123 3 6 429 4
12 267 7 44 7 1914 4	9 101 22 1689 4
14 46 3 9 149 19 119 7 24 513 4	14 3 7 97 3379 1142 434 4
5 15 13 44 16 28 25 2113 19 403 4	5 769 972 67 4
5 470 739 297 253 9 94 4	5 1009 6 56 1036 7 4
154 99 95 2107 3613 28 309 4	337 69 16 23 7 2605 1366 348 572 4
14 81 13 76 19 9 65 317 7 1916 17 4	14 3136 51 33 183 1618 57 4
60 18 6 840 4	95 2961 4
21 256 49 4	13 1831 65 7 9 4
29 77 39 82 33 724 4	16 2309 1051 4
5 938 412 41 8 4	5 1214 268 8 4
905 32 482 4	3 8 6 380 4
8 50 5 22 6 294 357 4	8 44 5 19 1409 6 519 4
54 571 565 205 4	29 775 7 3 4
5 15 13 48 87 20 281 11 4	5 18 27 5 6 389 553 11 139 4
5 211 7 167 274 4	5 197 119 210 4
30 8 253 62 362 94 10	8 11 269 257 6 6 114 15 36
172 22 8 272 20 3 398 10 173 172 17 18 33 6 347 4 173	223 8 19 224 5 6 1350 15 36 223 223 57 11 317 46 4 223
9 3 1536 634 6 3879 1074 4	637 3 6 936 2263 7 25 3743 6 3655 4
83 18 90 9 623 7 136 896 4	22 746 255 99 78
190 17 605 4	470 633
539 636 1631 4	414 3 47 35 4
5 1330 61 9 449 3834 35 6 3 4	5 11 1899 3581 7 51 272 3 4
14 164 221 39 7 15 25 4	14 70 29 76 22 23 810 4
8 15 13 48 52 838 5 98 4	8 18 27 5 19 103 301 364 4
5 299 8 55 75 161 183 4	5 111 62 247 47 43 33 151 4
20 133 63 13 22 9 2003 4	5 6 160 42 2736 4
24 182 1390 301 146 4	34 217 133 249 49 102 98 4
5 51 17 7 38 860 24 58 4	5 32 40 830 751 18 181 4
31 99 8 112 427 10	21 40 8 213 365 10
52 123 162 37 14 105 60 10	14 11 79 50 7 3607 10
21 86 43 529 9 3055 638 4	609 13 6 341 83 7 850 51 38 504 4
14 27 3 68 70 4	14 58 63 3 369 4
5 47 140 526 6 103 80 5 220 374 49 4	5 552 94 589 1161 5 682 520 9 817 4
25 18 39 1539 4	61 12 18 1436 6 4
5 64 9 902 58 4	5 304 59 20 597 4
67 207 35 59 122	127 73 28 42 78
25 18 135 7 38 843 19 4	61 12 456 1716 6 67 4
14 46 440 60 434 3 4	14 1986 3 203 47 112 11 79 4
31 15 8 76 69 17 10	614 115 8 19 21 979 10
5 1635 8 3 4	5 3 153 1371 8 4
81 8 79 7 118 18 314 10	8 53 35 259 81 6 299 15 10
5 1057 9 149 19 119 4	5 812 7 97 75 4
335 6 408 4	331 73 4
34 509 1300 6 189 28 49 4	9 6 514 69 9 1057 7 4
5 138 28 9 282 158 353 4	466 128 5 22 409 7 4
79 33 122 153 23 9 642 4	35 2608 78 65 5 51 518 4
14 11 9 2393 4	14 12 1880 2133 4
24 3 11 13 3 35 59 4	25 3 127 92 18 3 4
8 66 436 32 1510 7 6 639 4	8 66 275 1266 22 505 4
5 208 16 24 1476 4	5 112 11 3 4
21 11 14 18 503 275 4	13 12 109 6 707 4
15 13 197 32 105 935 264 4	3 145 2530 50 3 4
8 81 13 2083 6 1518 4	8 88 853 1749 4
5 40 300 7 276 17 4	5 85 7 238 384 4
6 553 27 1060 41 3 4	1328 3 433 4
5 48 25 17 18 192 7 231 4	5 27 17 41 148 318 67 20 372 4
759 11 99 71 3 4	914 3 3 2611 6 4
83 23 108 8 41 32 105 4	40 5 136 8 23 8 6 50 4
20 917 99 23 105 106 355 4	46 392 5 6 461 1640 41 5 50 4
5 42 1381 204 31 12 466 4	5 249 206 397 9 24 6 147 4
54 30 480 9 120 65 58 4	29 3 80 396 4 4
45 11 67 200 4	42 322 4
73 8 609 23 6 809 10	48 8 31 669 742 5 33 15 36
14 11 124 2383 354 4	14 12 16 1063 6 303 4
52 123 485 9 103 15 8 178 35 321 16 6 2007 10	8 262 1969 2849 2746 10
29 109 15 13 22 258 58 4	16 42 871 6 86 7 4
32 382 18 417 28 8 4	8 6 919 11 124 8 4
83 18 233 60 900 12 432 141 4	40 16 11 79 124 9 630 9 163 4
114 15 8 113 20 108 10	8 69 130 71 5 186 10
27 6 433 735 564 10	844 831 117 283 15 10
12 50 34 1192 30 3077 519 16 557 4	9 44 9 6 739 156 1309 28 112 11 491 4
8 832 117 107 69 32 690 4	8 184 301 62 6 1136 7 4
44 41 214 707 4	60 155 38 108 4
21 11 82 7 3 24 881 4	13 940 698 41 22 3 4
31 77 8 253 10	8 11 54 21 10
5 55 38 141 35 742 379 4	84 11 3 163 4
8 22 9 175 41 1049 4	8 39 406 19 1537 4
867 4 5 412 4	33 4 5 268 4
5 203 43 9 318 769 671 4	765 13 83 7 26 664 6 2845 2846 4
31 15 8 229 24 909 10	34 217 1449 3 21 36
14 392 241 26 121 212 67 85 4	109 54 7 54 1489 17 161 37 224 454 4
5 1623 20 657 33 6 3 4	5 31 5 6 450 3223 3 46 4
24 312 11 33 6 133 4	460 1566 12 758 3 6 4
5 51 7 44 45 4	5 32 22 189 4
5 40 3449 25 25 55 475 4	5 111 2201 125 4
73 8 286 1384 2124 32 245 263 18 3 10	8 1577 3717 60 106 6 207 2685 1060 10
6 1577 11 3 71 6 2085 4	3 3536 2240 35 4
8 148 75 24 331 264 68 6 103 158 118 4	8 90 11 128 689 197 246 152 381 4
20 111 349 7 105 68 1153 4	5 110 1234 743 2790 484 4
1822 7 557 26 393 11 544 4	44 491 89 17 356 1512 4
35 220 26 5 287 54 88 380 4	123 104 17 5 612 2289 7 4
237 308 181 11 109 2436 3 4	42 1653 6 248 1652 875 4
57 711 23 9 2351 56 183 56 8 3896 24 1044 4	568 1362 2164 128 48 1034 65 5 3119 4
25 11 381 4	61 12 5 6 4
84 8 746 6 105 8 15 26 8 22 135 598 115 97 119 4	113 8 30 8 23 6 50 17 8 47 19 3 144 19 2007 6 98 4
31 66 5 178 28 10	5 66 1711 21 10
24 179 433 2177 61 9 1257 3671 840 4	25 298 3684 3 451 7 415 1401 362 6 3 4
52 134 11 32 881 724 10	8 3 662 280 10
5 866 122	5 888 7 4
5 832 69 49 4	5 301 9 4
8 178 109 36 32 503 201 4	8 417 20 166 8 6 423 4
5 51 9 65 482 4	5 101 3 3227 4
5 40 469 7 197 4	5 250 33 622 7 4
6 1087 470 4	3 2444 7 4
114 37 8 791 112 107 10	8 69 130 283 59 213 1471 10
153 23 9 720 19 200 26 57 4	48 8 65 5 424 322 4
15 8 36 3 683 10	8 30 3 281 15 10
5 40 218 19 3253 4	1048 3016 4
5 47 39 93 49 116 115 4	5 94 1094 9 7 4
24 460 11 117 544 4	25 243 1914 4
8 30 20 245 263 4	8 12 5 169 6 106 4
17 226 13 90 107 58 4	3 97 86 6 4
14 432 101 132 103 35 2353 4	14 159 1130 1406 774 152 4
14 47 38 45 26 226 13 12 10	14 43 22 189 17 55 376 10
45 18 67 119 210 16 20 639 1194 4	5 6 505 3734 154 37 909 75 4
150 17 2338 4	31 57 440 298 127 4
29 55 38 16 235 28 365 155 1940 4	16 2275 11 194 198 443 205 4
54 2091 6 534 19 477 4	29 1670 7 1921 6 2577 4
29 72 64 24 2191 166 4	16 197 3 4
14 3460 6 2191 4	14 259 7 493 4
12 18 32 263 4	9 12 8 6 106 4
5 40 868 91 4	96 2028 7 4
11 24 6 187 252 10	34 176 390 15 10
5 109 664 20 3312 4	668 3 45 1255 7 4
1262 26 6 461 138 74 4	1253 593 3395 7 4
45 30 742 707 50 725 1049 16 20 2255 4	11 5 6 2361 154 19 3 3 4
5 78 13 788 6 196 16 112 493 9 58 4	574 11 213 1297 6 86 799 246 563 50 4
29 181 124 89 4	16 3 6 126 4
87 88 8 125 10	62 82 11 367 10
5 27 417 28 9 660 4	5 124 145 1223 4
31 8 163 63 13 150 591 4	8 24 6 37 19 1335 4
100 11 68 386 6 420 3 455 16 6 371 4	87 12 1309 11 374 46 486 3 6 394 4
6 182 3 35 6 3 4	133 39 143 3 202 4
323 66 13 38 2704 4	370 750 58 1256 4
160 6 486 168 4	31 661 1645 4
21 634 6 1004 192 4	13 3 153 976 7 1232 4
54 47 39 609 122	29 94 500 6 496
21 1594 9 134 26 3 703 4	13 196 7 473 3 6 359 896 4
44 80 8 51 4	8 32 108 6 56 47 108 99 4
14 46 2736 690 4	3 1615 7 4
5 262 359 9 236 4	5 1861 2104 230 3 4
2701 26 11 13 17 10	3 17 55 376 10
5 27 976 459 4	5 11 778 26 183 4
15 8 22 9 482 10	8 19 380 15 10
153 23 104 590 26 117 4	3 5 140 506 4
5 99 265 67 85 27 3300 23 4	5 295 573 3 5 4
118 18 82 7 38 9 266 103 4	81 12 51 170 2452 4
29 88 33 6 187 28 225 464 4	16 11 172 3 229 4
14 3 70 74 19 6 200 4	109 31 783 1128 3
21 138 7 1811 7 545 2706 4	13 45 2004 185 2004 1665 4
5 98 2404 6 438 4	5 11 2627 4
5 181 8 115 97 8 181 23 4	5 3 129 8 1535 4
5 195 60 7 388 8 4	944 438 8 4
5 55 229 8 33 898 4	84 11 1109 2486 427 4
14 37 9 53 65 196 137 4	14 64 23 59 80 33 4
6 2629 2026 19 6 3 46 259 3 4	3643 96 3 7 4
5 224 36 303 104 1180 777 4	5 101 1116 140 1381 2277 4
43 1958 27 1102 68 43 179 275 4	13 6 981 12 58 13 347 440 444 6 4
21 46 3 19 285 4	13 19 3 114 4
8 77 120 902 4	8 310 1798 7 4
123 129 2298 14 18 647 4	279 38 1207 14 6 240 4
12 64 9 1295 33 34 1047 4	3069 275 3193 4
31 37 8 22 7 131 10	8 90 49 21 36
14 3759 17 27 58 7 197 4	14 2614 45 105 108 7 4
6 330 30 303 445 50 445 4	1714 1529 3172 7 4
45 27 9 1013 277 106 151 4	200 121 1420 4
21 160 6 119 16 6 639 4	13 31 75 323 505 154 4
5 174 28 9 347 171 45 4	5 11 189 41 7 415 317 4
8 30 796 122	8 1319 7 78
2864 30 165 965 4	3 38 1121 3 4
14 392 35 23 50 1446 4	14 1027 5 361 7 4
1037 23 26 121 87 11 6 604 10	39 515 17 161 512 11 139 10
21 1344 39 7 276 49 125 4	82 13 3604 37 19 85 118 9 4
11 24 1416 139 28 23 10	5 196 318 896 1275 15 10
5 615 84 5 42 15 17 188 4	5 18 27 188 88 107 23 230 4
5 40 82 7 75 2468 19 59 24 2321 4	180 3183 34 286 4
31 18 32 101 398 556 10	862 6 296 852 2510 10
11 13 17 805 10	57 55 842 6 15 10
8 55 140 93 25 188 4	8 1292 714 94 224 57 7 4
12 27 1233 16 6 395 4	9 11 534 141 854 4
54 15 13 36 23 4	29 18 30 5 4
24 11 6 851 87 29 86 256 4	79 12 16 239 6 708 4
31 30 32 1232 28 304 10	8 254 19 21 276 10
21 1311 34 1020 4	13 3 7 9 6 457 4
5 655 274 4	5 119 210 7 4
5 648 20 724 35 6 1123 4	5 11 1899 1051 4
45 11 135 240 41 20 102 4	5 6 839 1344 7 4
87 30 32 337 10	62 6 98 11 139 10
333 32 641 60 4	11 79 146 121 8 6 586 4
8 15 13 204 4	8 18 397 4
45 88 9 149 19 1846 3 16 6 3410 4	3 154 19 97 1911 6 3 4
5 40 9 136 415 4	5 12 51 3 4
293 11 60 1028 28 49 4	343 9 191 38 28 11 79 4
5 37 13 48 31 7 15 4	5 18 27 41 23 21 4
5 22 13 272 14 434 3 4	5 68 3 203 524 47 37 19 678 14 7 4
52 107 11 6 3 2556 322 10	26 38 6 3 149 75 36
6 646 27 1273 71 6 277 4	358 584 383 226 382 12 1437 6 4
8 110 126 15 31 54 157 4	8 169 1969 29 316 24 6 23 4
8 22 9 592 45 4	2988 78 8 3168 26 3169 7 4
